browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type,velocityFraction
Chrome,1050,null,null,970,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.6
Chrome,1050,null,null,1014,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,0.7
Chrome,1050,2019-07-20T21:03:10.706Z,null,1025,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,0.5
Chrome,1050,null,null,1004,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,0.5
Chrome,1050,null,null,952,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,1.3
Chrome,1050,null,null,1025,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,0.9
Chrome,1050,null,null,1047,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.7
Chrome,1050,null,null,1027,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,1
Chrome,1050,null,null,976,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.1
Chrome,1050,null,null,982,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.2
Chrome,1050,null,null,953,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.8
Chrome,1050,null,null,998,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.6
Chrome,1050,null,null,959,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.6
Chrome,1050,null,null,1021,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,1.1
Chrome,1050,null,null,977,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,1.2
Chrome,1050,null,null,986,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.5
Chrome,1050,null,null,1015,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,1.3
Chrome,1050,null,I didn't experience any problems,1014,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,0.7
Chrome,1050,null,null,1013,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.9
Chrome,1050,null,null,1039,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.8
Chrome,1050,null,null,986,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1
Chrome,1050,null,null,962,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.5
Chrome,1050,null,null,1045,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.6
Chrome,1050,null,null,1004,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,0.7
Chrome,1050,null,null,1006,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,1.3
Chrome,1050,null,null,1031,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,1
Chrome,1050,null,null,951,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.1
Chrome,1050,null,null,1006,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,odd,0.8
Chrome,1050,null,null,973,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,red,1.2
Chrome,1050,2019-07-19T22:37:01.318Z,null,977,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.9
Chrome,1050,null,null,1042,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,1.3
Chrome,1050,null,null,1026,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.5
Chrome,1050,null,null,1031,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.9
Chrome,1050,null,null,1047,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,0.8
Chrome,1050,null,null,997,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,1.2
Chrome,1050,null,null,1044,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,1.1
Chrome,1050,null,null,1014,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.7
Chrome,1050,null,null,953,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.6
Chrome,1050,null,null,1004,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1
Chrome,1050,null,null,1000,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.7
Chrome,1050,null,null,958,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.8
Chrome,1050,null,null,1007,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.6
Chrome,1050,null,null,956,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.3
Chrome,1050,null,null,953,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,0.9
Chrome,1050,null,I had no problems or issues,965,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,1.2
Chrome,1050,null,null,974,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,1.1
Chrome,1050,null,null,966,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.5
Chrome,1050,null,null,1018,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1
Chrome,1050,null,null,963,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,0.6
Chrome,1050,null,null,960,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,1.1
Chrome,1050,null,null,1046,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,0.8
Chrome,1050,null,null,989,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,0.9
Chrome,1050,null,null,972,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.2
Chrome,1050,null,null,1026,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,red,0.5
Chrome,1050,null,null,1004,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,odd,1
Chrome,1050,null,null,986,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.7
Chrome,1050,2019-07-20T20:24:07.257Z,null,1029,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.3
Chrome,1050,null,null,973,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,0.7
Chrome,1050,null,null,1008,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,0.9
Chrome,1050,null,null,1035,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,0.6
Chrome,1050,null,null,995,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,1
Chrome,1050,null,null,968,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,1.2
Chrome,1050,null,null,1026,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1.1
Chrome,1050,null,null,1024,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.5
Chrome,1050,null,null,1016,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.8
Chrome,1050,null,null,1020,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,1.3
Chrome,1050,null,null,1001,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.9
Chrome,1050,null,null,1045,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,1.2
Chrome,1050,null,null,1024,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,0.7
Chrome,1050,null,null,972,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,1.1
Chrome,1050,null,null,974,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,0.8
Chrome,1050,null,nothing further to add,994,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1
Chrome,1050,null,null,983,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.5
Chrome,1050,null,null,1014,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,1.3
Chrome,1050,null,null,974,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,0.6
Chrome,1050,null,null,1034,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,1.2
Chrome,1050,null,null,1020,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,0.7
Chrome,1050,null,null,1018,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,0.5
Chrome,1050,null,null,999,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,1.1
Chrome,1050,null,null,1024,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1
Chrome,1050,null,null,1034,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,odd,0.6
Chrome,1050,null,null,953,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.8
Chrome,1050,null,null,950,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,red,1.3
Chrome,1050,2019-07-20T22:37:19.756Z,null,970,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.9
Chrome,1050,null,null,965,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.8
Chrome,1050,null,null,966,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1.3
Chrome,1050,null,null,964,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,0.7
Chrome,1050,null,null,1047,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,0.5
Chrome,1050,null,null,1005,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.6
Chrome,1050,null,null,1041,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1.1
Chrome,1050,null,null,986,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1
Chrome,1050,null,null,965,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1.2
Chrome,1050,null,null,954,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.9
Chrome,1050,null,null,1015,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.7
Chrome,1050,null,null,1033,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1.1
Chrome,1050,null,null,982,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1.2
Chrome,1050,null,null,994,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,0.9
Chrome,1050,null,null,975,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.8
Chrome,1050,null,"They were moving at the same speed most of the time, I guess that is the point of the experiment.  ",1047,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.5
Chrome,1050,null,null,1014,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1
Chrome,1050,null,null,1001,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1.3
Chrome,1050,null,null,959,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,0.6
Chrome,1050,null,null,1029,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1
Chrome,1050,null,null,1013,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,0.8
Chrome,1050,null,null,970,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1.1
Chrome,1050,null,null,964,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,1.2
Chrome,1050,null,null,1008,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,odd,1.3
Chrome,1050,null,null,974,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,red,0.6
Chrome,1050,null,null,1028,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.5
Chrome,1050,null,null,1033,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.7
Chrome,1050,2019-07-20T20:09:39.312Z,null,1021,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.9
Chrome,1050,null,null,992,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.3
Chrome,1050,null,null,955,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,1.2
Chrome,1050,null,null,1019,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.5
Chrome,1050,null,null,1025,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.7
Chrome,1050,null,null,973,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.9
Chrome,1050,null,null,1033,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,0.6
Chrome,1050,null,null,1002,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.8
Chrome,1050,null,null,1043,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,1.1
Chrome,1050,null,null,968,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1
Chrome,1050,null,null,958,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.8
Chrome,1050,null,null,1001,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.6
Chrome,1050,null,null,991,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,1.2
Chrome,1050,null,null,971,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.7
Chrome,1050,null,null,1000,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,0.9
Chrome,1050,null,none,996,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,1.1
Chrome,1050,null,null,980,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,1.3
Chrome,1050,null,null,995,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,1
Chrome,1050,null,null,988,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.5
Chrome,1050,null,null,987,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.8
Chrome,1050,null,null,1025,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,0.6
Chrome,1050,null,null,1016,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.3
Chrome,1050,null,null,972,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,0.7
Chrome,1050,null,null,1020,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.2
Chrome,1050,null,null,998,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1
Chrome,1050,null,null,1038,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,0.5
Chrome,1050,null,null,1013,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,odd,1.1
Chrome,1050,2019-07-20T20:37:34.852Z,null,1035,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,red,0.9
Chrome,1050,null,null,1045,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,0.7
Chrome,1050,null,null,973,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.9
Chrome,1050,null,null,1044,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,0.5
Chrome,1050,null,null,970,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,0.6
Chrome,1050,null,null,1046,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.2
Chrome,1050,null,null,999,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,1.1
Chrome,1050,null,null,1024,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,1.3
Chrome,1050,null,null,960,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,0.8
Chrome,1050,null,null,1005,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1
Chrome,1050,null,null,976,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,1
Chrome,1050,null,null,994,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,1.1
Chrome,1050,null,null,965,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,0.8
Chrome,1050,null,null,999,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.6
Chrome,1050,null,null,1012,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.3
Chrome,1050,null,null,1008,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,0.5
Chrome,1050,null,null,1012,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,1.2
Chrome,1050,null,null,1048,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,0.9
Chrome,1050,null,null,952,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.7
Chrome,1050,null,null,1011,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,1
Chrome,1050,null,null,972,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.8
Chrome,1050,null,null,996,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,0.5
Chrome,1050,null,null,1045,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.6
Chrome,1050,null,null,954,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,1.3
Chrome,1050,null,null,1009,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,1.1
Chrome,1050,null,null,1005,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.2
Chrome,1050,null,null,1031,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,odd,0.7
Chrome,1050,2019-07-19T21:57:56.189Z,null,972,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,red,0.9
Chrome,1050,null,null,1011,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,0.7
Chrome,1050,null,null,1028,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.2
Chrome,1050,null,null,950,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.8
Chrome,1050,null,null,955,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,0.9
Chrome,1050,null,null,994,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.6
Chrome,1050,null,null,985,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1
Chrome,1050,null,null,955,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,1.3
Chrome,1050,null,null,957,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,1.1
Chrome,1050,null,null,1023,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.5
Chrome,1050,null,null,1025,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.5
Chrome,1050,null,null,1019,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.2
Chrome,1050,null,null,1049,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,1.3
Chrome,1050,null,null,1000,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1
Chrome,1050,null,no problems,1026,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.9
Chrome,1050,null,null,968,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.7
Chrome,1050,null,null,983,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.6
Chrome,1050,null,null,1031,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,1.1
Chrome,1050,null,null,968,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,0.8
Chrome,1050,null,null,1015,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.8
Chrome,1050,null,null,966,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,1.2
Chrome,1050,null,null,958,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,0.6
Chrome,1050,null,null,1010,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,0.5
Chrome,1050,null,null,1018,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.1
Chrome,1050,null,null,987,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.7
Chrome,1050,null,null,985,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,1
Chrome,1050,null,null,960,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,odd,0.9
Chrome,1050,2019-07-20T20:03:45.345Z,null,1030,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,red,1.3
Chrome,1050,null,null,992,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1
Chrome,1050,null,null,1040,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.6
Chrome,1050,null,null,969,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.1
Chrome,1050,null,null,1036,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.2
Chrome,1050,null,null,1010,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,0.8
Chrome,1050,null,null,1031,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.9
Chrome,1050,null,null,1017,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,1.3
Chrome,1050,null,null,1003,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.7
Chrome,1050,null,null,1008,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,0.5
Chrome,1050,null,null,1023,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,1.3
Chrome,1050,null,null,978,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1
Chrome,1050,null,null,1014,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.9
Chrome,1050,null,null,1016,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.6
Chrome,1050,null,null,1024,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.7
Chrome,1050,null,null,988,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,1.1
Chrome,1050,null,null,962,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.8
Chrome,1050,null,null,1035,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.2
Chrome,1050,null,null,1007,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,0.5
Chrome,1050,null,null,1030,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,1.2
Chrome,1050,null,null,1041,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.6
Chrome,1050,null,null,1017,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,0.9
Chrome,1050,null,null,990,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.3
Chrome,1050,null,null,984,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,0.5
Chrome,1050,null,null,1003,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,0.7
Chrome,1050,null,null,1005,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.8
Chrome,1050,null,null,1022,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,red,1.1
Chrome,1050,2019-07-19T23:20:17.565Z,null,1000,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,odd,1
Chrome,1050,null,null,986,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,1.3
Chrome,1050,null,null,985,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,0.7
Chrome,1050,null,null,1041,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.6
Chrome,1050,null,null,984,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,1.2
Chrome,1050,null,null,1009,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,0.9
Chrome,1050,null,null,955,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,0.8
Chrome,1050,null,null,958,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1
Chrome,1050,null,null,1013,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,0.5
Chrome,1050,null,null,1005,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.1
Chrome,1050,null,null,961,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,1.3
Chrome,1050,null,null,977,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.7
Chrome,1050,null,null,1047,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,1
Chrome,1050,null,None,992,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,0.9
Chrome,1050,null,null,1008,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,0.8
Chrome,1050,null,null,1001,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.6
Chrome,1050,null,null,1032,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.2
Chrome,1050,null,null,1029,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,1.1
Chrome,1050,null,null,1017,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,0.5
Chrome,1050,null,null,971,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,1.2
Chrome,1050,null,null,988,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,0.7
Chrome,1050,null,null,1027,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.8
Chrome,1050,null,null,1021,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,1
Chrome,1050,null,null,1041,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,0.6
Chrome,1050,null,null,952,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.1
Chrome,1050,null,null,988,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,red,1.3
Chrome,1050,null,null,1047,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,odd,0.5
Chrome,1050,2019-07-20T20:16:41.606Z,null,1011,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.9
Chrome,1050,null,null,956,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,1
Chrome,1050,null,null,1023,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.6
Chrome,1050,null,null,964,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.2
Chrome,1050,null,null,997,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,null,null,1027,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.8
Chrome,1050,null,null,959,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.7
